,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129
chongqing,958.6615916,1080.41958,1456.846951,1477.162078,1686.288395,1602.372311,1580.065504,1780.561211,1852.128884,1628.750996,1519.695494,1547.313446,1646.056475,1571.036558,1832.875985,1734.973887,1733.203505,1872.178454,1781.667699,1757.546251,1801.540232,1245.020802,720.3239798,268.7439143,298.3535452,198.6368062,171.0188546,136.0980791,135.921041
changsha,1778.569532,2475.391697,3455.342126,3328.53855,4294.414446,3490.882535,3517.526777,3660.042489,4108.745685,3868.283615,4045.675843,3384.748163,3805.169514,3105.957334,3126.670798,3381.428698,3174.29406,3089.09445,2920.46561,2553.067186,2458.351775,1553.067186,805.5235903,299.902629,161.7243516,146.7203682,174.7366557,117.9516686,93.3433655
qianjiang,1362.308577,1559.086483,2297.335576,2521.023281,2877.932194,2041.117111,1881.030362,2116.88944,2192.750288,2097.016907,2238.47039,1992.166062,2565.282818,1751.615473,1796.93724,1522.528105,1694.255112,1722.404178,1579.622909,1480.038948,1426.21935,949.809684,619.633531,331.0613437,256.5282818,237.0098256,143.1353457,121.5809507,135.921041
beijing,1690.271754,2379.658316,3324.599451,3367.929539,3777.286005,4063.158361,4157.0771,4688.811189,5407.364787,4662.299726,4928.742144,4061.697796,4339.603435,3900.504559,3917.323183,4425.953793,5394.352483,5859.918562,5381.738515,5513.145083,5085.597946,3272.99283,1270.248739,346.6407011,206.3379658,173.8072055,159.865451,201.4251571,86.79295388
shanghai,1728.113658,2092.458175,3025.759051,2895.237674,3417.544481,3261.972205,3592.767992,3521.554395,4002.301496,3583.252191,3778.70231,3326.723909,3869.301584,3575.462512,3647.782597,3859.431708,4926.971762,6627.511729,5491.944764,6271.665044,6605.647517,4299.81411,2191.953616,447.9065239,407.0992299,121.8907675,72.49712313,121.5809507,112.9946003
zhengzhou,996.5034965,1299.238736,1961.140126,1949.853944,2090.99761,1888.510224,1918.650969,2176.24148,2299.194476,2280.251394,2115.251837,1547.313446,1646.056475,1552.978667,1581.304771,1575.63955,1713.729309,1329.246703,1506.152076,1239.532619,1107.196601,680.269098,371.7801186,132.4245375,94.80393025,74.48880234,87.36832787,72.58564221,49.1280871
guangzhou,1337.080641,1613.791272,2409.400726,2796.760202,2967.867575,2746.923962,3291.803134,3303.930247,3768.124281,3338.939541,3778.70231,4023.01496,4040.320439,3900.504559,4061.078162,4018.766044,4693.281402,4867.663982,3728.644773,4236.61149,4822.873329,3093.299106,1347.70293,366.1148978,237.0098256,130.9197132,133.8408427,190.5373108,142.4714526
nanyang,567.628574,683.809861,952.5537753,965.0792246,809.4184297,743.9585731,677.1709303,692.4404709,851.5535098,814.3754979,800.9205984,638.2667965,748.2074887,613.9683102,646.8974064,601.9297159,584.2259007,599.0971054,569.3989555,536.5141188,638.0454988,359.387448,247.8534124,171.3729309,161.7243516,153.4920775,117.1107374,97.99061698,80.24254227
shenzhen,1311.852704,1900.991414,2390.723201,2442.241303,2743.029123,2460.786049,2577.011596,2888.465964,3448.791715,2585.642206,3224.218819,3694.210852,3954.811012,3683.809861,4366.557493,5063.291139,6465.433301,7020.669204,7714.437461,8121.713729,8688.67841,5596.175976,2385.589094,537.4878286,189.6078605,97.06116668,79.9327255,96.17597592,54.04089581
zhumadian,517.1727007,588.0764805,765.7785253,768.1242808,899.3538107,782.1102948,752.4121448,830.9285651,787.6869965,794.0161105,841.9934496,657.6082146,705.4527751,776.4893335,718.774896,601.9297159,642.6484907,692.7060281,624.5020802,592.0155794,600.5134106,295.211118,193.6354784,85.68646543,75.28547402,58.6881473,52.04921661,38.10746216,32.75205807
jiujiang,542.4006373,656.4574666,971.2313003,965.0792246,1326.546871,1049.172347,978.1357883,989.2006727,1064.441887,875.4536603,841.9934496,715.6324688,1047.490484,794.5472249,862.5298752,832.0793131,915.2872444,786.3149509,789.8114544,777.0204479,750.6417633,487.740108,201.3808976,105.1606621,72.49712313,81.26051164,44.61361423,45.36602638,57.31610162
chengdu,618.0844472,738.5146499,1064.618925,1240.816146,1416.482252,1316.234399,1523.634593,1483.801009,1766.973533,1465.875896,1396.476941,1334.557847,1325.396123,1227.93662,1311.764185,1469.416659,1518.987342,1460.299194,1487.784368,1461.538462,1482.517483,872.798088,425.9980526,159.6884129,66.92042135,42.88749225,46.47251483,50.80994954,32.75205807
nanchang,605.4704789,793.2194388,1475.524476,1437.77109,1349.030716,1201.779233,1391.962468,1582.721076,1660.529344,1588.032221,1663.450474,967.0709038,1132.999911,993.1840312,1150.039834,1115.340356,1012.658228,1085.863504,844.9145791,851.0223953,825.7059396,551.916438,294.3259272,85.68646543,55.76701779,45.14472869,42.75471364,36.2928211,36.02726388
yueyang,643.3123838,683.809861,933.8762503,984.774719,1146.676109,1087.324068,959.3254846,1028.7687,936.7088608,1017.969372,1067.894131,928.3880676,1132.999911,1011.241923,862.5298752,814.3754979,778.9678676,748.8713818,826.5468709,740.0194742,788.1738515,423.563778,216.8717359,105.1606621,66.92042135,160.2637868,109.675135,85.28812959,68.77932194
hefei,618.0844472,861.6004249,1475.524476,1240.816146,1461.449942,1316.234399,1391.962468,1404.664955,1596.662831,1547.313446,1601.841197,1121.802248,1475.037621,1264.052403,1203.947951,1292.378508,1265.822785,1048.419934,973.4885368,1073.028238,938.3022041,577.58697,278.835089,85.68646543,19.51845623,49.65920156,31.60131008,76.21492432,27.83924936
anqing,252.2793662,300.8763389,354.8729751,452.9963707,539.6122864,381.517217,357.3957688,415.4642826,404.4879171,407.187749,431.2649376,367.4869434,534.4339205,415.3315039,449.23431,442.5953793,350.5355404,355.7139063,404.0895813,425.5111977,431.6190139,243.870054,108.4358679,58.42259007,19.51845623,38.37301939,37.17801186,45.36602638,27.83924936
zhoukou,227.0514296,314.5525361,392.2280251,413.605382,382.2253696,324.2896344,357.3957688,375.8962556,361.9102417,346.1095866,308.046384,270.7798531,406.1697796,325.0420466,341.4180756,283.2610428,253.164557,262.1049836,330.6187483,240.5063291,206.4264849,154.023192,92.94502965,42.84323272,25.09515801,42.88749225,33.46021068,21.77569266,22.92644065
xian,567.628574,738.5146499,840.4886253,1102.947685,1101.708418,1011.020625,1147.428521,1325.528901,1383.774453,1221.563247,1129.503408,928.3880676,961.9810569,920.9524653,1006.284854,973.7098345,915.2872444,992.2545809,918.3854121,777.0204479,694.3436311,436.399044,263.3442507,109.0555015,158.9360007,54.17367443,92.94502965,52.6245906,21.28883774
nanjing,555.0146056,902.6290166,1232.71665,1102.947685,1349.030716,1182.703373,1335.531557,1246.392848,1468.929804,1323.360184,1581.304771,1237.850757,1475.037621,1264.052403,1347.70293,1416.305214,1694.255112,1422.855625,1175.533327,1202.531646,1238.558909,885.633354,395.016376,132.4245375,78.07382491,74.48880234,31.60131008,36.2928211,36.02726388
fuyang,252.2793662,273.5239444,373.5505001,433.3008763,494.6445959,400.5930778,376.2060724,395.6802691,319.3325662,366.4689741,349.1192352,270.7798531,342.0377091,343.099938,377.3568204,354.0763034,389.4839338,318.2703373,348.9864566,333.0087634,375.3208816,192.52899,123.9267062,62.31742941,27.8835089,38.37301939,29.74240949,29.03425688,32.75205807
hangzhou,718.9961937,779.5432416,1307.42675,1122.64318,1371.514561,1392.537842,1316.721253,1503.585023,1617.951669,1486.235284,1725.05975,1682.703373,1667.433832,1480.747101,1671.151633,1664.158626,2336.903603,2321.501284,2259.228114,2331.061344,2477.117819,1591.572984,790.0327521,179.1626095,52.9786669,79.00327521,16.73010534,21.77569266,42.57767549
shangqiu,176.5955563,246.17155,373.5505001,334.8234044,247.322298,209.8344693,188.1030362,217.624148,276.7548907,264.6720368,266.9735328,212.7555988,213.7735682,234.7525892,251.5712136,194.7419669,233.6903603,205.93963,220.4124989,203.5053554,187.6604408,128.35266,92.94502965,70.10710808,16.73010534,22.57236434,39.03691245,23.59033372,14.73842613
changde,227.0514296,246.17155,317.5179251,334.8234044,359.7415243,305.2137736,357.3957688,375.8962556,361.9102417,386.8283615,328.5828096,290.1212711,299.2829955,325.0420466,269.540586,354.0763034,253.164557,262.1049836,238.7802071,296.0077897,337.7887935,205.364256,147.1629636,74.00194742,36.24856157,49.65920156,53.9081172,52.6245906,26.20164645
kunming,264.8933345,355.5811277,466.9381252,492.3873595,517.1284412,495.972382,601.9297159,692.4404709,787.6869965,570.0628485,575.0199168,618.9253784,598.565991,559.7946357,557.0505444,637.3373462,584.2259007,730.1495972,624.5020802,555.0146056,544.2152784,423.563778,216.8717359,70.10710808,33.46021068,33.85854652,53.9081172,90.73205276,75.32973356
suzhou,529.786669,765.8670443,1083.29645,1083.252191,1169.159954,1182.703373,1241.480039,1305.744888,1617.951669,1526.954059,1314.331238,1218.509339,1475.037621,1480.747101,1689.121006,1593.343365,2278.481013,2471.27556,2149.021864,2904.576436,2833.672656,2015.136762,929.4502965,159.6884129,64.13207046,22.57236434,22.30680712,16.3317695,11.46322032
hengyang,151.3676197,191.4667611,298.8404001,275.7369213,337.257679,324.2896344,300.9648579,375.8962556,361.9102417,407.187749,308.046384,290.1212711,235.150925,288.9262636,341.4180756,283.2610428,292.1129503,280.8267682,330.6187483,296.0077897,300.2567053,166.858458,131.6721253,54.52775073,36.24856157,33.85854652,42.75471364,45.36602638,31.11445517
fuzhou,227.0514296,300.8763389,448.2606002,492.3873595,472.1607506,476.8965212,545.498805,613.3044171,702.5316456,610.7816234,780.3841728,599.5839603,555.8112773,613.9683102,646.8974064,814.3754979,876.338851,786.3149509,900.0177038,777.0204479,882.0040719,564.751704,224.617155,66.21226874,25.09515801,29.34407365,72.49712313,21.77569266,32.75205807
yichun,163.981588,164.1143666,261.4853501,256.0414269,247.322298,247.986191,244.5339471,257.1921749,0,0,205.364256,154.7313446,235.150925,198.6368062,197.6630964,194.7419669,214.2161636,205.93963,146.9416659,185.0048685,187.6604408,128.35266,54.21793396,31.1587147,0,0,20.44790652,0,14.73842613
nanning,151.3676197,232.4953527,298.8404001,413.605382,404.7092148,362.4413561,395.016376,435.248296,574.7986191,488.6252988,410.728512,464.1940338,406.1697796,397.2736125,503.1424272,424.8915641,525.8033106,393.1574754,551.0312472,425.5111977,506.6831902,346.552182,147.1629636,46.73807205,27.8835089,11.28618217,13.01230415,85.28812959,0
guiyang,163.981588,232.4953527,354.8729751,295.4324157,337.257679,324.2896344,395.016376,455.0323095,510.9321059,427.5471364,328.5828096,367.4869434,277.9056387,325.0420466,323.4487032,371.7801186,428.4323272,393.1574754,422.4572895,351.5092502,394.0869257,282.375852,170.399221,89.58130477,16.73010534,22.57236434,0,14.51712844,13.10082323
tianjin,353.1911127,506.0192972,672.3909002,709.0377976,674.5153581,801.1861556,771.2224484,890.2806055,808.9758343,794.0161105,862.5298752,792.9981411,726.8301319,686.1998761,628.928034,832.0793131,720.5452775,692.7060281,679.6052049,647.5170399,619.2794547,385.05798,178.1446402,58.42259007,19.51845623,42.88749225,72.49712313,0,121.1826149
luan,214.4374613,273.5239444,373.5505001,413.605382,404.7092148,324.2896344,300.9648579,356.1122422,319.3325662,386.8283615,369.6556608,309.4626892,470.30185,325.0420466,323.4487032,247.8534124,292.1129503,280.8267682,275.5156236,314.5082765,225.192529,141.187926,92.94502965,31.1587147,27.8835089,15.80065504,0,12.70248739,13.10082323
wenzhou,353.1911127,423.9621138,672.3909002,748.4287864,674.5153581,667.6551297,658.3606267,890.2806055,1085.730725,1017.969372,985.7484288,1566.654864,1453.660264,1318.226078,1563.335399,1451.712844,1460.564752,1235.63778,1267.371869,906.5238559,619.2794547,397.893246,201.3808976,58.42259007,19.51845623,31.60131008,0,0,19.65123484
quanzhou,163.981588,218.8191555,317.5179251,393.9098876,359.7415243,324.2896344,413.8266796,474.8163229,510.9321059,468.2659113,595.5563424,657.6082146,491.6792069,595.9104187,610.9586616,619.633531,642.6484907,655.2624591,661.2374967,573.5150925,450.385058,256.70532,131.6721253,31.1587147,19.51845623,15.80065504,18.58900593,12.70248739,18.01363194
dongguan,391.0330176,588.0764805,821.8111003,846.9062583,876.8699655,877.489599,978.1357883,929.8486324,1234.752589,936.5318226,1006.284854,1411.92352,1282.641409,1679.383907,2012.569709,1982.827299,2473.22298,2583.606267,2351.066655,2534.566699,2814.906612,1745.596176,604.1426928,190.8471276,58.55536868,31.60131008,24.16570771,12.70248739,27.83924936
shijiazhuang,239.6653979,341.9049305,410.9055501,512.0828539,427.1930601,438.7447995,451.4472869,455.0323095,617.3762946,570.0628485,513.41064,444.8526157,363.4150659,379.215721,395.3261928,442.5953793,389.4839338,374.4356909,385.7218731,351.5092502,337.7887935,154.023192,69.70877224,42.84323272,25.09515801,22.57236434,42.75471364,16.3317695,16.37602903
luoyang,189.2095247,273.5239444,373.5505001,630.2558201,854.3861202,267.0620519,300.9648579,375.8962556,404.4879171,366.4689741,287.5099584,193.4141808,342.0377091,270.8683721,251.5712136,247.8534124,272.6387537,205.93963,238.7802071,259.006816,206.4264849,115.517394,77.45419138,38.94839338,0,0,13.01230415,0,0
zhuzhou,201.823493,205.1429583,410.9055501,413.605382,427.1930601,400.5930778,376.2060724,415.4642826,404.4879171,407.187749,390.1920864,290.1212711,342.0377091,288.9262636,287.5099584,318.6686731,292.1129503,318.2703373,330.6187483,351.5092502,300.2567053,231.034788,131.6721253,46.73807205,22.30680712,22.57236434,44.61361423,36.2928211,26.20164645
xiamen,327.9631761,328.2287333,410.9055501,512.0828539,809.4184297,648.5792688,601.9297159,732.0084978,894.1311853,773.656723,677.7020448,657.6082146,619.9433478,650.0840931,736.7442684,885.1907586,837.3904576,861.2020891,844.9145791,962.0253165,1013.36638,731.610162,379.5255378,144.1090555,100.380632,76.74603877,65.06152076,70.77100115,57.31610162
yiyang,100.9117465,136.7619722,186.7752501,0,224.8384527,190.7586085,0,0,361.9102417,305.3908117,0,174.0727627,213.7735682,162.5210233,0,0,0,168.4960609,165.3093742,166.5043817,168.8943967,115.517394,69.70877224,23.36903603,16.73010534,13.54341861,14.87120474,23.59033372,21.28883774
loudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.682128,0,23.36903603,16.73010534,22.57236434,11.15340356,0,13.10082323
shaoyang,88.29777817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8943967,89.846862,46.47251483,23.36903603,19.51845623,38.37301939,31.60131008,18.14641055,16.37602903
luohe,163.981588,205.1429583,298.8404001,275.7369213,292.2899885,286.1379127,225.7236434,276.9761884,298.0437284,285.0314243,246.4371072,270.7798531,277.9056387,216.6946977,233.6018412,212.4457821,0,168.4960609,202.0447907,185.0048685,168.8943967,115.517394,61.9633531,50.63291139,16.73010534,22.57236434,0,0,0
ningbo,327.9631761,355.5811277,579.0032752,512.0828539,562.0961317,724.8827122,639.5503231,732.0084978,851.5535098,834.7348854,903.6027264,967.0709038,983.3584137,830.6630079,934.4073648,920.598389,1148.977605,1273.081349,1359.21041,1258.033106,1351.155174,872.798088,348.5438612,89.58130477,27.8835089,31.60131008,0,0,0
shangrao,0,123.085775,186.7752501,0,202.3546074,190.7586085,206.9133398,0,0,0,205.364256,0,0,0,197.6630964,159.3343365,292.1129503,224.6614145,220.4124989,185.0048685,0,0,54.21793396,35.05355404,25.09515801,0,11.15340356,16.3317695,0
foshan,264.8933345,437.6383111,541.6482252,630.2558201,584.579977,686.7309905,771.2224484,830.9285651,894.1311853,794.0161105,739.3113216,851.0223953,876.4716296,920.9524653,1078.162344,1115.340356,1363.193768,1123.307073,844.9145791,1091.528724,1276.090998,718.774896,325.3076038,93.47614411,30.67185979,22.57236434,0,27.21961583,14.73842613
xuchang,151.3676197,191.4667611,261.4853501,236.3459325,269.8061432,228.9103302,263.3442507,257.1921749,0,0,0,174.0727627,235.150925,0,179.693724,177.0381517,155.7935735,168.4960609,183.6770824,148.0038948,150.1283527,0,0,0,19.51845623,15.80065504,13.01230415,18.14641055,21.28883774
wuxi,264.8933345,369.257325,522.9707002,512.0828539,629.5476675,591.3516863,639.5503231,672.6564575,787.6869965,773.656723,575.0199168,541.5597061,641.3207046,559.7946357,718.774896,690.4487917,934.7614411,767.5931663,642.8697884,740.0194742,750.6417633,462.069576,216.8717359,58.42259007,33.46021068,33.85854652,13.01230415,0,19.65123484
xinxiang,138.7536514,205.1429583,336.1954501,216.6504382,269.8061432,267.0620519,244.5339471,296.7602018,298.0437284,305.3908117,266.9735328,193.4141808,277.9056387,234.7525892,251.5712136,159.3343365,233.6903603,168.4960609,183.6770824,0,0,0,0,27.26387537,16.73010534,22.57236434,29.74240949,14.51712844,11.46322032
haikou,176.5955563,164.1143666,205.4527751,315.1279101,247.322298,305.2137736,319.7751615,356.1122422,425.7767549,305.3908117,287.5099584,251.438435,299.2829955,270.8683721,251.5712136,283.2610428,253.164557,299.5485527,312.2510401,333.0087634,375.3208816,192.52899,61.9633531,23.36903603,11.15340356,22.57236434,0,25.40497477,18.01363194
haerbin,176.5955563,287.2001416,298.8404001,295.4324157,247.322298,324.2896344,357.3957688,375.8962556,404.4879171,305.3908117,349.1192352,444.8526157,320.6603523,397.2736125,305.4793308,336.3724883,272.6387537,224.6614145,238.7802071,166.5043817,243.9585731,89.846862,92.94502965,38.94839338,13.94175445,27.08683721,13.01230415,165.132336,21.28883774
handan,176.5955563,259.8477472,410.9055501,315.1279101,247.322298,228.9103302,206.9133398,0,383.1990794,366.4689741,287.5099584,232.0970169,192.3962114,180.5789148,179.693724,230.1495972,292.1129503,187.2178454,183.6770824,148.0038948,0,0,77.45419138,50.63291139,13.94175445,0,0,0,0
qingdao,227.0514296,328.2287333,429.5830752,571.169337,404.7092148,534.1241037,526.6885014,672.6564575,638.6651323,570.0628485,554.4834912,348.1455254,491.6792069,487.5630698,485.1730548,460.2991945,428.4323272,486.7663982,422.4572895,407.0107108,487.9171461,308.046384,92.94502965,27.26387537,0,11.28618217,0,0,0
kaifeng,113.5257148,177.7905639,261.4853501,196.9549438,179.8707621,209.8344693,169.2927326,276.9761884,234.1772152,244.3126494,205.364256,174.0727627,213.7735682,198.6368062,251.5712136,177.0381517,194.7419669,168.4960609,202.0447907,0,0,0,0,35.05355404,16.73010534,18.05789148,37.17801186,0,16.37602903
ganzhou,126.1396831,164.1143666,261.4853501,256.0414269,247.322298,267.0620519,282.1545543,276.9761884,276.7548907,264.6720368,287.5099584,232.0970169,235.150925,252.8104807,269.540586,283.2610428,292.1129503,355.7139063,312.2510401,277.5073028,281.4906612,128.35266,69.70877224,23.36903603,33.46021068,22.57236434,22.30680712,0,16.37602903
huizhou,138.7536514,205.1429583,242.8078251,315.1279101,292.2899885,324.2896344,376.2060724,395.6802691,468.3544304,346.1095866,349.1192352,406.1697796,406.1697796,451.4472869,664.8667788,584.2259007,662.1226874,617.81889,679.6052049,684.5180136,882.0040719,616.092768,209.1263167,62.31742941,25.09515801,85.77498451,74.35602372,27.21961583,26.20164645
xuzhou,138.7536514,273.5239444,373.5505001,295.4324157,337.257679,305.2137736,300.9648579,435.248296,361.9102417,366.4689741,390.1920864,251.438435,320.6603523,270.8683721,305.4793308,247.8534124,331.0613437,280.8267682,202.0447907,240.5063291,225.192529,141.187926,61.9633531,35.05355404,19.51845623,20.31512791,0,0,11.46322032
sanya,189.2095247,150.4381694,186.7752501,295.4324157,292.2899885,324.2896344,282.1545543,276.9761884,340.6214039,264.6720368,225.9006816,251.438435,342.0377091,270.8683721,359.387448,336.3724883,311.587147,318.2703373,293.8833319,314.5082765,300.2567053,256.70532,201.3808976,31.1587147,22.30680712,15.80065504,31.60131008,65.32707799,31.11445517
taiyuan,138.7536514,177.7905639,261.4853501,295.4324157,179.8707621,190.7586085,319.7751615,356.1122422,383.1990794,346.1095866,287.5099584,232.0970169,277.9056387,270.8683721,251.5712136,283.2610428,272.6387537,205.93963,202.0447907,203.5053554,206.4264849,102.682128,77.45419138,0,13.94175445,0,0,0,0
jinan,201.823493,300.8763389,466.9381252,393.9098876,404.7092148,400.5930778,432.6369833,474.8163229,489.6432681,468.2659113,431.2649376,386.8283615,342.0377091,343.099938,287.5099584,300.9648579,331.0613437,299.5485527,257.1479154,296.0077897,243.9585731,166.858458,77.45419138,0,0,11.28618217,0,0,16.37602903
zhuhai,138.7536514,191.4667611,298.8404001,275.7369213,314.7738338,247.986191,300.9648579,276.9761884,361.9102417,305.3908117,246.4371072,290.1212711,342.0377091,361.1578295,377.3568204,389.4839338,525.8033106,505.4881827,532.663539,684.5180136,656.8115429,449.23431,240.1079933,62.31742941,36.24856157,38.37301939,29.74240949,43.55138532,31.11445517
taizhou,151.3676197,164.1143666,336.1954501,334.8234044,292.2899885,324.2896344,357.3957688,415.4642826,510.9321059,427.5471364,349.1192352,464.1940338,555.8112773,559.7946357,610.9586616,531.1144552,623.1742941,524.2099672,569.3989555,555.0146056,412.8529698,205.364256,92.94502965,0,0,24.82960078,0,0,0
heze,113.5257148,150.4381694,280.1628751,236.3459325,179.8707621,171.6827476,0,0,0,0,184.8278304,193.4141808,171.0188546,162.5210233,161.7243516,0,0,0,0,0,0,0,0,46.73807205,11.15340356,0,0,18.14641055,0
jinhua,277.5073028,287.2001416,429.5830752,452.9963707,472.1607506,362.4413561,376.2060724,474.8163229,510.9321059,468.2659113,513.41064,580.2425423,598.565991,505.6209613,790.6523856,655.0411614,740.0194742,692.7060281,697.9729132,536.5141188,506.6831902,218.199522,131.6721253,31.1587147,22.30680712,13.54341861,11.15340356,0,13.10082323
wuhu,88.29777817,136.7619722,224.1303001,0,202.3546074,209.8344693,225.7236434,257.1921749,212.8883774,203.5938745,246.4371072,174.0727627,235.150925,0,197.6630964,230.1495972,194.7419669,187.2178454,183.6770824,240.5063291,206.4264849,128.35266,85.19961052,27.26387537,22.30680712,0,0,34.47818005,18.01363194
shennongjia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
